"Nome","Tipo attività","Descrizione"
"Staffelegg-Salhöhe-Bözberg","bicicletta",""

"Segmento","Punto","Latitudine (gradi)","Longitudine (gradi)","Altitudine (m)","Rotta (gradi)","Precisione (m)","Velocità (m/s)","Durata","Potenza (W)","Cadenza (rpm)","Frequenza cardiaca (bpm)"
"1","4182","47.424698","7.995675","752.0","312.0","10","3.8156","2015-08-18T18:38:54.160Z","","",""
"1","4183","47.424707","7.995639","752.4000244140625","311.0","10","3.4402","2015-08-18T18:38:55.160Z","","",""
"1","4184","47.424739","7.995567","752.5999755859375","314.0","10","3.4402","2015-08-18T18:38:57.187Z","","",""
"1","4185","47.424761","7.995527","753.199951171875","312.0","10","3.3777","2015-08-18T18:38:58.177Z","","",""
"1","4186","47.424818","7.995441","754.5999755859375","327.0","10","3.2526","2015-08-18T18:39:01.222Z","","",""
"1","4187","47.424847","7.995431","755.300048828125","353.0","10","3.3777","2015-08-18T18:39:02.213Z","","",""
"1","4188","47.424923","7.995437","756.699951171875","7.0","10","3.4402","2015-08-18T18:39:05.146Z","","",""
"1","4189","47.424948","7.995448","756.800048828125","8.0","10","2.8773","2015-08-18T18:39:06.146Z","","",""
"1","4190","47.425011","7.995458","757.199951171875","9.0","10","3.6279","2015-08-18T18:39:08.181Z","","",""
"1","4191","47.425044","7.99545","757.5","354.0","10","3.9406","2015-08-18T18:39:09.168Z","","",""
"1","4192","47.425091","7.995428","757.800048828125","337.0","10","4.8163","2015-08-18T18:39:10.207Z","","",""
"1","4193","47.42514","7.995407","758.0999755859375","341.0","10","5.1916","2015-08-18T18:39:11.175Z","","",""
"1","4194","47.425222","7.995381","758.699951171875","353.0","10","4.2534","2015-08-18T18:39:13.200Z","","",""
"1","4195","47.425264","7.995395","759.199951171875","5.0","10","4.3159","2015-08-18T18:39:14.191Z","","",""
"1","4196","47.425342","7.995414","760.300048828125","4.0","10","3.8781","2015-08-18T18:39:16.228Z","","",""
"1","4197","47.425378","7.995416","760.5","359.0","10","3.8156","2015-08-18T18:39:17.210Z","","",""
"1","4198","47.425455","7.995415","760.9000244140625","352.0","10","3.5028","2015-08-18T18:39:19.243Z","","",""
"1","4199","47.425496","7.9954","760.800048828125","340.0","10","3.3152","2015-08-18T18:39:20.129Z","","",""
"1","4200","47.425567","7.995344","761.300048828125","334.0","10","3.8156","2015-08-18T18:39:22.146Z","","",""
"1","4201","47.425602","7.995309","762.0999755859375","328.0","10","4.2534","2015-08-18T18:39:23.132Z","","",""
"1","4202","47.425638","7.995269","762.9000244140625","329.0","10","4.5036","2015-08-18T18:39:24.164Z","","",""
"1","4203","47.425674","7.995217","763.5999755859375","319.0","10","4.0658","2015-08-18T18:39:25.156Z","","",""
"1","4204","47.425703","7.995168","764.5","309.0","10","4.5036","2015-08-18T18:39:26.174Z","","",""
"1","4205","47.42573","7.995111","765.5999755859375","307.0","10","4.6287","2015-08-18T18:39:27.168Z","","",""
"1","4206","47.425778","7.994999","767.300048828125","297.0","10","4.3785","2015-08-18T18:39:29.202Z","","",""
"1","4207","47.425794","7.994939","767.699951171875","294.0","10","3.753","2015-08-18T18:39:30.189Z","","",""
"1","4208","47.425822","7.994838","768.199951171875","295.0","10","3.3152","2015-08-18T18:39:32.226Z","","",""
"1","4209","47.425842","7.994759","768.5","276.0","10","3.753","2015-08-18T18:39:33.210Z","","",""
"1","4210","47.425881","7.994644","768.699951171875","300.0","10","3.9406","2015-08-18T18:39:35.140Z","","",""
"1","4211","47.425899","7.994589","768.800048828125","299.0","10","3.8781","2015-08-18T18:39:36.137Z","","",""
"1","4212","47.425915","7.994526","769.0","294.0","10","4.0032","2015-08-18T18:39:37.169Z","","",""
"1","4213","47.425936","7.994463","769.5999755859375","294.0","10","4.5036","2015-08-18T18:39:38.151Z","","",""
"1","4214","47.425956","7.99439","770.0999755859375","301.0","10","4.3785","2015-08-18T18:39:39.169Z","","",""
"1","4215","47.425962","7.994322","770.9000244140625","287.0","10","4.0658","2015-08-18T18:39:40.161Z","","",""
"1","4216","47.425955","7.994202","771.5999755859375","274.0","10","3.4402","2015-08-18T18:39:42.192Z","","",""
"1","4217","47.425946","7.994124","771.699951171875","267.0","10","4.1908","2015-08-18T18:39:43.183Z","","",""
"1","4218","47.425954","7.994048","771.9000244140625","286.0","10","4.5661","2015-08-18T18:39:44.203Z","","",""
"1","4219","47.425949","7.993971","772.4000244140625","277.0","10","4.5661","2015-08-18T18:39:45.193Z","","",""
"1","4220","47.425933","7.993859","773.5999755859375","273.0","10","4.2534","2015-08-18T18:39:47.220Z","","",""
"1","4221","47.425929","7.993809","774.199951171875","283.0","10","3.8781","2015-08-18T18:39:48.212Z","","",""
"1","4222","47.425925","7.993705","775.0999755859375","275.0","10","3.6279","2015-08-18T18:39:50.139Z","","",""
"1","4223","47.425919","7.993648","775.4000244140625","276.0","10","4.0032","2015-08-18T18:39:51.122Z","","",""
"1","4224","47.425932","7.993528","775.5999755859375","296.0","10","3.6904","2015-08-18T18:39:53.149Z","","",""
"1","4225","47.425948","7.993491","775.800048828125","303.0","10","3.6279","2015-08-18T18:39:54.145Z","","",""
"1","4226","47.425993","7.993384","776.9000244140625","315.0","10","3.1901","2015-08-18T18:39:57.177Z","","",""
"1","4227","47.426006","7.993338","777.0999755859375","316.0","10","3.5654","2015-08-18T18:39:58.168Z","","",""
"1","4228","47.426066","7.99326","777.4000244140625","320.0","10","5.004","2015-08-18T18:40:00.211Z","","",""
"1","4229","47.426102","7.993225","777.4000244140625","326.0","10","4.7538","2015-08-18T18:40:01.184Z","","",""
"1","4230","47.426177","7.993187","778.699951171875","343.0","10","4.5661","2015-08-18T18:40:04.226Z","","",""
"1","4231","47.426204","7.993178","779.300048828125","346.0","10","4.3159","2015-08-18T18:40:05.213Z","","",""
"1","4232","47.426287","7.993145","780.800048828125","347.0","10","3.9406","2015-08-18T18:40:08.134Z","","",""
"1","4233","47.426325","7.993143","781.0","2.0","10","4.0032","2015-08-18T18:40:09.127Z","","",""
"1","4234","47.426397","7.993167","781.300048828125","8.0","10","3.753","2015-08-18T18:40:11.154Z","","",""
"1","4235","47.426434","7.993173","781.5","8.0","10","3.6279","2015-08-18T18:40:12.145Z","","",""
"1","4236","47.426506","7.993179","782.0999755859375","0.0","10","4.0658","2015-08-18T18:40:14.171Z","","",""
"1","4237","47.426543","7.993186","782.4000244140625","7.0","10","3.4402","2015-08-18T18:40:15.170Z","","",""
"1","4238","47.426615","7.993222","783.0","17.0","10","3.1275","2015-08-18T18:40:18.144Z","","",""
"1","4239","47.426656","7.993245","783.300048828125","11.0","10","4.0658","2015-08-18T18:40:19.134Z","","",""
"1","4240","47.426739","7.993282","783.5999755859375","13.0","10","4.2534","2015-08-18T18:40:21.165Z","","",""
"1","4241","47.426771","7.993302","783.699951171875","13.0","15","3.9406","2015-08-18T18:40:22.162Z","","",""
"1","4242","47.42685","7.99332","783.9000244140625","7.0","15","4.0658","2015-08-18T18:40:24.187Z","","",""
"1","4243","47.426898","7.993334","784.0","3.0","15","4.3159","2015-08-18T18:40:25.178Z","","",""
"1","4244","47.426979","7.993355","784.199951171875","6.0","15","4.1908","2015-08-18T18:40:27.217Z","","",""
"1","4245","47.42701","7.993354","784.5","2.0","10","3.1901","2015-08-18T18:40:28.206Z","","",""
"1","4246","47.427068","7.993366","784.4000244140625","16.0","10","3.1901","2015-08-18T18:40:30.243Z","","",""
"1","4247","47.427104","7.993374","784.199951171875","3.0","10","3.8156","2015-08-18T18:40:31.229Z","","",""
"1","4248","47.427185","7.993395","784.300048828125","9.0","10","4.2534","2015-08-18T18:40:33.276Z","","",""
"1","4249","47.427218","7.99341","784.4000244140625","14.0","10","3.6279","2015-08-18T18:40:34.125Z","","",""
"1","4250","47.427283","7.993435","784.9000244140625","1.0","10","4.1283","2015-08-18T18:40:36.153Z","","",""
"1","4251","47.427318","7.993441","785.0","8.0","10","3.9406","2015-08-18T18:40:37.145Z","","",""
"1","4252","47.427398","7.993473","785.5","12.0","10","4.3785","2015-08-18T18:40:39.178Z","","",""
"1","4253","47.427436","7.993479","785.800048828125","11.0","10","3.9406","2015-08-18T18:40:40.167Z","","",""
"1","4254","47.42748","7.993488","786.4000244140625","9.0","10","3.5654","2015-08-18T18:40:41.188Z","","",""
"1","4255","47.427531","7.993497","786.699951171875","14.0","10","3.4402","2015-08-18T18:40:42.183Z","","",""
"1","4256","47.427614","7.99351","786.9000244140625","13.0","10","3.2526","2015-08-18T18:40:44.227Z","","",""
"1","4257","47.427635","7.993514","787.300048828125","16.0","10","2.502","2015-08-18T18:40:45.207Z","","",""
"1","4258","47.427712","7.9935","787.5","357.0","15","3.5654","2015-08-18T18:40:47.145Z","","",""
"1","4259","47.427753","7.993482","787.800048828125","351.0","10","3.1275","2015-08-18T18:40:48.140Z","","",""
"1","4260","47.42783","7.99345","788.5","347.0","10","2.8773","2015-08-18T18:40:50.171Z","","",""
"1","4261","47.427859","7.993434","788.300048828125","344.0","10","3.0024","2015-08-18T18:40:51.158Z","","",""
"1","4262","47.427922","7.993406","788.9000244140625","350.0","10","3.1275","2015-08-18T18:40:53.186Z","","",""
"1","4263","47.427951","7.993381","789.300048828125","344.0","10","2.3769","2015-08-18T18:40:54.176Z","","",""
"1","4264","47.428022","7.993308","789.300048828125","328.0","10","3.3152","2015-08-18T18:40:56.219Z","","",""
"1","4265","47.428053","7.993257","789.199951171875","314.0","10","3.5654","2015-08-18T18:40:57.205Z","","",""
"1","4266","47.428083","7.993192","789.4000244140625","308.0","10","4.1908","2015-08-18T18:40:58.130Z","","",""
"1","4267","47.428113","7.993122","789.5999755859375","303.0","10","5.3168","2015-08-18T18:40:59.116Z","","",""
"1","4268","47.428141","7.993046","790.0999755859375","300.0","10","5.0666","2015-08-18T18:41:00.292Z","","",""
"1","4269","47.42816","7.992991","790.5","296.0","10","3.753","2015-08-18T18:41:01.151Z","","",""
"1","4270","47.428193","7.992881","791.800048828125","291.0","10","4.0032","2015-08-18T18:41:03.188Z","","",""
"1","4271","47.428211","7.992813","792.300048828125","285.0","10","4.3785","2015-08-18T18:41:04.173Z","","",""
"1","4272","47.428223","7.992735","792.5999755859375","283.0","10","4.1908","2015-08-18T18:41:05.191Z","","",""
"1","4273","47.428229","7.992675","793.4000244140625","280.0","10","4.0032","2015-08-18T18:41:06.184Z","","",""
"1","4274","47.428242","7.99255","794.9000244140625","273.0","10","3.9406","2015-08-18T18:41:08.217Z","","",""
"1","4275","47.428242","7.992493","795.5","270.0","10","3.8156","2015-08-18T18:41:09.205Z","","",""
"1","4276","47.428243","7.992365","797.0999755859375","266.0","10","3.6904","2015-08-18T18:41:11.137Z","","",""
"1","4277","47.428246","7.992303","797.4000244140625","273.0","10","4.0032","2015-08-18T18:41:12.227Z","","",""
"1","4278","47.428256","7.992181","797.9000244140625","269.0","10","3.0649","2015-08-18T18:41:14.138Z","","",""
"1","4279","47.428259","7.99212","798.4000244140625","275.0","10","3.8156","2015-08-18T18:41:15.128Z","","",""
"1","4280","47.428264","7.992022","799.199951171875","266.0","10","3.0024","2015-08-18T18:41:17.152Z","","",""
"1","4281","47.42826","7.991986","799.800048828125","267.0","10","1.8765","2015-08-18T18:41:18.152Z","","",""
"1","4282","47.428257","7.991889","800.5999755859375","260.0","10","2.8147","2015-08-18T18:41:21.185Z","","",""
"1","4283","47.428253","7.991845","801.199951171875","264.0","10","2.5646","2015-08-18T18:41:22.181Z","","",""
"1","4284","47.428248","7.99175","801.699951171875","266.0","10","3.5654","2015-08-18T18:41:24.208Z","","",""
"1","4285","47.428255","7.991694","802.4000244140625","274.0","10","3.8156","2015-08-18T18:41:25.208Z","","",""
"1","4286","47.428273","7.991568","803.0999755859375","283.0","10","4.1283","2015-08-18T18:41:27.243Z","","",""
"1","4287","47.428276","7.99151","803.5","274.0","10","3.6279","2015-08-18T18:41:28.222Z","","",""
"1","4288","47.428285","7.991401","804.300048828125","273.0","10","3.5028","2015-08-18T18:41:30.250Z","","",""
"1","4289","47.42828","7.991353","804.9000244140625","264.0","10","3.5028","2015-08-18T18:41:31.240Z","","",""
"1","4290","47.428267","7.991248","805.699951171875","269.0","10","3.0024","2015-08-18T18:41:33.154Z","","",""
"1","4291","47.428267","7.991195","806.300048828125","270.0","10","3.0024","2015-08-18T18:41:34.146Z","","",""
"1","4292","47.428269","7.991103","807.4000244140625","272.0","10","2.502","2015-08-18T18:41:36.172Z","","",""
"1","4293","47.428269","7.99105","807.699951171875","273.0","10","3.1275","2015-08-18T18:41:37.169Z","","",""
"1","4294","47.428281","7.990946","808.5","280.0","10","3.1275","2015-08-18T18:41:39.207Z","","",""
"1","4295","47.428281","7.99091","808.9000244140625","281.0","10","2.9398","2015-08-18T18:41:40.185Z","","",""
"1","4296","47.428276","7.990782","810.300048828125","266.0","10","1.814","2015-08-18T18:41:43.222Z","","",""
"1","4297","47.428278","7.990746","810.800048828125","268.0","10","2.2518","2015-08-18T18:41:44.205Z","","",""
"1","4298","47.428281","7.990649","811.300048828125","274.0","10","3.5654","2015-08-18T18:41:46.242Z","","",""
"1","4299","47.428278","7.9906","811.699951171875","275.0","10","3.4402","2015-08-18T18:41:47.228Z","","",""
"1","4300","47.428271","7.990497","812.699951171875","274.0","10","3.3152","2015-08-18T18:41:49.177Z","","",""
"1","4301","47.428265","7.990446","812.9000244140625","275.0","10","3.5654","2015-08-18T18:41:50.172Z","","",""
"1","4302","47.428258","7.990334","813.4000244140625","270.0","10","3.6904","2015-08-18T18:41:52.202Z","","",""
"1","4303","47.428256","7.990276","813.800048828125","272.0","10","3.753","2015-08-18T18:41:53.196Z","","",""
"1","4304","47.428244","7.990155","813.9000244140625","272.0","10","3.3777","2015-08-18T18:41:55.216Z","","",""
"1","4305","47.428241","7.9901","814.0","272.0","10","3.3152","2015-08-18T18:41:56.209Z","","",""
"1","4306","47.428242","7.989988","814.5999755859375","278.0","10","3.9406","2015-08-18T18:41:58.244Z","","",""
"1","4307","47.42824","7.989941","815.0","275.0","10","3.5654","2015-08-18T18:41:59.223Z","","",""
"1","4308","47.428236","7.989835","815.300048828125","272.0","10","3.3777","2015-08-18T18:42:01.266Z","","",""
"1","4309","47.428231","7.989787","815.5","272.0","10","2.9398","2015-08-18T18:42:02.130Z","","",""
"1","4310","47.428225","7.989688","816.300048828125","277.0","10","3.8781","2015-08-18T18:42:04.157Z","","",""
"1","4311","47.428229","7.989634","816.9000244140625","271.0","10","4.0658","2015-08-18T18:42:05.155Z","","",""
"1","4312","47.428216","7.989537","818.0","264.0","10","3.6279","2015-08-18T18:42:07.317Z","","",""
"1","4313","47.428213","7.98949","818.300048828125","275.0","10","3.5028","2015-08-18T18:42:08.172Z","","",""
"1","4314","47.428223","7.989394","819.0","280.0","10","3.3152","2015-08-18T18:42:10.206Z","","",""
"1","4315","47.42823","7.989334","819.0999755859375","285.0","10","3.4402","2015-08-18T18:42:11.190Z","","",""
"1","4316","47.428251","7.989226","819.5999755859375","282.0","10","3.3777","2015-08-18T18:42:13.214Z","","",""
"1","4317","47.428261","7.989179","819.9000244140625","288.0","10","3.5654","2015-08-18T18:42:14.204Z","","",""
"1","4318","47.428283","7.98908","820.0999755859375","291.0","10","3.8781","2015-08-18T18:42:16.234Z","","",""
"1","4319","47.428294","7.989029","820.0999755859375","288.0","10","4.2534","2015-08-18T18:42:17.224Z","","",""
"1","4320","47.428309","7.988916","820.5","288.0","10","3.6904","2015-08-18T18:42:19.254Z","","",""
"1","4321","47.42832","7.988855","820.9000244140625","295.0","10","3.3777","2015-08-18T18:42:20.132Z","","",""
"1","4322","47.428344","7.988748","821.5999755859375","292.0","10","3.2526","2015-08-18T18:42:23.169Z","","",""
"1","4323","47.42835","7.988708","821.9000244140625","286.0","10","3.6279","2015-08-18T18:42:24.162Z","","",""
"1","4324","47.428375","7.988596","822.4000244140625","290.0","10","3.8156","2015-08-18T18:42:26.191Z","","",""
"1","4325","47.428387","7.988543","822.800048828125","295.0","10","3.5028","2015-08-18T18:42:27.179Z","","",""
